age,gender,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,exam_score,productivity_ratio,sleep_category
1.0845511356851483,1,0.23832628577339543,-0.09002965829388124,0.6330846269931194,0,-1.323289136545001,1.166538308498448,0,-0.514717858877044,0,0,-1.5593392348604733,0,74.4,-0.19223305059251586,1
-0.6493435656500216,0,0.10210091522558434,-0.34603816529069936,-1.3211674921977539,1,-0.3227085334478377,-1.6072432488794972,0,-1.0086889326553974,0,1,1.2515471731800376,0,76.9,0.6946313501192873,2
-0.6493435656500216,0,-0.10223714059613274,0.1659788487029373,0.8192038764398695,0,0.550138375636923,-1.444079627857265,0,0.47322428867966254,0,1,1.6029079741851013,0,75.8,-0.4827611005659153,2
1.5180248110189407,1,-0.7833639933351891,-0.8580551792843361,-1.041988618027629,0,0.34789336011728433,0.18755658236505557,2,1.4611664362363692,0,0,1.2515471731800376,0,78.9,0.006986183674958179,1
0.21760378501756333,1,-0.3065751964178495,2.128710735678544,-0.7628097438575042,0,1.4229852847216837,0.02439296134282336,1,1.4611664362363692,1,0,0.5488255711699098,0,74.0,-0.6806589827693703,1
-0.21586989031622913,1,-1.736941587169868,-1.6260807002747908,-1.5072867416445035,0,0.9333394576741358,-0.7098433332572212,2,-0.020746785098690747,1,2,0.9001863721749737,1,55.2,-0.4283447356502626,2
1.5180248110189407,0,-0.10223714059613274,0.1659788487029373,-0.5766904944107545,0,1.1249399986927415,0.8402110664539837,2,-1.5026600064337508,1,0,-1.5593392348604733,1,70.8,-0.11866326534310856,1
1.5180248110189407,2,-1.0558147344308115,2.043374566679605,1.005323125886619,1,0.4436936306265864,0.5138838244095193,1,-0.514717858877044,1,1,-0.15389603084021786,0,43.9,-1.163319015030506,1
-0.6493435656500216,1,-1.192040104978623,-0.004693489294941721,0.5400250022697445,0,-1.387155983551204,0.8402110664539837,0,-1.0086889326553974,1,0,-1.2079784338554094,0,45.3,-0.989109987662412,1
0.6510774603513558,0,0.17021360049948972,-0.17536582729282074,1.005323125886619,0,-0.12046351792819744,-0.05718884916829238,1,-0.020746785098690747,2,1,-1.5593392348604733,0,58.5,-0.29995220644835413,1
0.21760378501756333,1,1.396241935429791,-0.34603816529069936,0.5400250022697445,0,1.2207402692020435,0.5954656349206358,0,-1.0086889326553974,1,1,-0.8566176328503455,0,82.5,0.6074036334455878,1
-1.0828172409838142,2,0.919453138512452,-0.17536582729282074,-1.1350482427510038,0,0.039203599587307514,-0.3835160912127568,0,-0.020746785098690747,1,0,0.5488255711699098,0,98.7,1.140760116423062,2
1.5180248110189407,0,-1.6688289018959621,1.360685214688089,-0.3905712449640047,1,0.624649697144159,2.063938224120724,0,1.4611664362363692,0,1,-1.5593392348604733,0,43.7,-1.2932659467931196,0
-0.21586989031622913,0,-1.0558147344308115,-2.1380977142684277,-0.8558693685808791,1,-0.2481972119406017,-0.791425143768337,0,0.47322428867966254,0,0,-1.2079784338554094,0,54.9,0.6845312987149641,2
0.6510774603513558,1,0.919453138512452,1.531357552685968,1.3775616247801186,0,-1.0039549015139912,2.063938224120724,0,-1.0086889326553974,1,0,-1.2079784338554094,1,69.9,-0.3965265289221734,0
0.6510774603513558,1,-1.0558147344308115,-1.455408362276912,-1.2281078674743788,0,-0.03530772191992844,0.02439296134282336,1,0.47322428867966254,0,2,-0.5052568318452817,0,73.5,0.274674140278666,1
-1.0828172409838142,1,-0.23846251114394382,-0.2607019962917599,0.912263501163244,1,0.4224046816245188,-1.3624978173461493,0,0.9671953624580159,0,0,-0.8566176328503455,0,71.1,-0.4780968407160022,2
1.5180248110189407,1,0.5107770268690179,-0.4313743342896389,0.912263501163244,1,-0.6101093449757453,1.3297019295206796,1,0.9671953624580159,1,2,-0.8566176328503455,1,82.8,-0.012314201910888728,0
-0.21586989031622913,0,-1.0558147344308115,0.5926596936976345,1.842859748396993,1,-0.1630414159323327,0.18755658236505557,2,1.4611664362363692,1,2,1.6029079741851013,1,75.7,-1.1124361803041816,1
0.21760378501756333,0,0.10210091522558434,-1.6260807002747908,-0.48363086968737945,0,-0.9081546310046892,0.8402110664539837,0,-0.514717858877044,2,0,-0.15389603084021786,0,70.6,1.1843097044116404,1
-1.5162909163176066,2,-1.3963781608003398,0.507323524698695,0.7261442517164944,1,1.2846071162082464,1.2481201190095639,0,0.47322428867966254,0,0,-0.8566176328503455,1,51.3,-1.1709134679747337,1
-0.21586989031622913,2,-0.6471386227873777,2.043374566679605,2.308157872013868,0,-0.21626378843750102,0.35072020338728777,1,-0.020746785098690747,0,1,0.5488255711699098,0,52.1,-1.1014614512455625,1
-1.0828172409838142,0,0.3064389710473011,-1.3700721932779727,-0.6697501191341293,0,1.635874774742357,-0.546679712234989,2,-0.514717858877044,1,0,-0.15389603084021786,0,70.7,1.3129789416506215,2
0.6510774603513558,0,-1.6688289018959621,0.1659788487029373,-1.6003463663678783,0,1.6890971472475254,1.003374687476216,0,-1.0086889326553974,1,1,-0.5052568318452817,0,51.2,-1.0240607305163547,1
0.21760378501756333,0,0.44266434159511253,-0.6873828412864572,-1.6934059910912533,1,0.007270176084206823,0.02439296134282336,1,-1.0086889326553974,0,0,-0.8566176328503455,0,72.6,1.8104999923080172,1
-0.21586989031622913,0,-0.03412445532222705,0.42198735569975543,0.7261442517164944,0,-0.9826659525119236,0.6770474454317514,0,-0.020746785098690747,1,1,-0.5052568318452817,0,70.7,-0.4848812186795122,1
-1.5162909163176066,1,0.5107770268690179,-0.004693489294941721,-1.6934059910912533,1,-2.1322691986235607,-2.0967341119461933,1,-1.5026600064337508,1,0,-1.2079784338554094,0,59.4,1.0784333034835634,2
-1.5162909163176066,1,0.17021360049948972,-0.6873828412864572,-0.3905712449640047,0,-1.4723117795594731,0.4323020138984035,2,-1.5026600064337508,0,1,-1.5593392348604733,0,58.1,0.40287945874075193,1
-0.6493435656500216,1,1.3281292501558857,0.507323524698695,0.44696537754636945,0,-1.3658670345491364,-0.6282615227461047,1,-1.0086889326553974,1,0,-0.8566176328503455,0,82.3,0.2518598257953953,2
-0.6493435656500216,0,0.10210091522558434,1.872702228681726,0.16778650337624487,0,1.561363453235121,1.656029171565144,1,1.4611664362363692,0,1,-1.2079784338554094,0,69.7,-0.5963388566514611,0
1.0845511356851483,0,-0.4428005669656609,-0.17536582729282074,0.44696537754636945,0,0.22015966610488008,0.5954656349206358,1,1.4611664362363692,0,0,-1.5593392348604733,0,66.0,-0.5127456281724992,1
-1.0828172409838142,1,0.10210091522558434,0.7633320316955131,0.16778650337624487,0,0.5075604776327893,0.2691383928761713,0,-0.020746785098690747,1,2,-1.5593392348604733,1,63.5,-0.3778152539428709,1
1.5180248110189407,0,0.5107770268690179,-1.3700721932779727,1.284502000056744,0,-2.270647367136998,0.5138838244095193,2,-1.5026600064337508,0,1,-1.2079784338554094,0,65.7,0.21550603578871955,1
-0.21586989031622913,0,0.03398822995167865,-0.9433913482832755,-0.9489289933042541,0,-1.1849109680315637,-0.9545887647905692,1,0.47322428867966254,1,2,1.2515471731800376,0,78.5,0.8465529566593134,2
-0.21586989031622913,1,0.03398822995167865,0.507323524698695,-0.6697501191341293,0,1.0397842026844726,1.5744473610540282,0,-1.0086889326553974,0,0,-0.15389603084021786,1,75.1,-0.1221779352457116,0
1.5180248110189407,1,-0.7833639933351891,1.531357552685968,-0.7628097438575042,0,0.4011157326224527,1.9823564136096083,2,0.9671953624580159,1,0,1.2515471731800376,1,71.0,-0.8192541325953592,0
1.0845511356851483,0,-0.7152513080612833,0.33665118670081595,0.8192038764398695,0,-0.06724114542302913,0.4323020138984035,1,0.47322428867966254,1,1,0.9001863721749737,1,59.7,-0.8241001168550092,1
0.6510774603513558,0,-1.4644908460742454,-0.34603816529069936,0.912263501163244,0,0.6885165441503603,1.5744473610540282,0,-0.020746785098690747,0,1,0.19746477016484598,0,52.6,-1.140896070913821,0
0.6510774603513558,0,1.736805361799319,-0.004693489294941721,0.44696537754636945,0,1.6890971472475254,-0.546679712234989,2,0.9671953624580159,1,0,-1.5593392348604733,0,96.5,0.6824996791796119,2
1.0845511356851483,0,-1.328265475526434,-1.2847360242790333,1.191442375333369,0,-0.14175246693026508,-0.791425143768337,0,0.47322428867966254,2,1,1.6029079741851013,1,62.0,-0.9697647025421342,2
0.6510774603513558,0,-0.7152513080612833,0.5926596936976345,-1.2281078674743788,0,0.16693729359971177,0.02439296134282336,2,-1.5026600064337508,1,0,-0.15389603084021786,0,59.7,-0.48127250699679414,1
-0.6493435656500216,0,-0.7833639933351891,0.9340043696933922,1.6567404989502434,0,0.294670987612116,0.4323020138984035,0,1.4611664362363692,1,0,-1.5593392348604733,0,48.4,-1.016875734598645,1
-0.21586989031622913,0,0.8513404532385461,-0.4313743342896389,1.5636808742268686,0,1.6890971472475254,-0.3835160912127568,1,-1.5026600064337508,0,1,0.5488255711699098,1,70.6,-0.01884664010917573,2
1.0845511356851483,0,-0.3065751964178495,-0.5167105032885784,0.7261442517164944,1,-2.1429136731245935,0.5138838244095193,0,0.9671953624580159,1,1,1.6029079741851013,0,68.1,-0.4102530610809029,1
-0.21586989031622913,1,1.2600165648819803,0.2513150177018764,1.842859748396993,0,0.8162502381627647,0.35072020338728777,1,-0.514717858877044,1,1,0.9001863721749737,0,87.2,-0.08138926611286819,1
1.5180248110189407,1,-0.7152513080612833,-0.4313743342896389,-1.6934059910912533,0,-0.024663247418893867,-0.9545887647905692,1,1.4611664362363692,0,0,0.9001863721749737,0,66.7,0.19355657767148182,2
-1.5162909163176066,1,0.23832628577339543,-0.09002965829388124,-0.5766904944107545,0,0.6991610186513949,0.5138838244095193,1,-1.0086889326553974,0,0,0.5488255711699098,1,75.2,0.2260036027143556,1
-0.6493435656500216,0,-0.9195893638830002,2.128710735678544,-0.7628097438575042,0,-0.6101093449757453,0.8402110664539837,2,0.9671953624580159,2,0,-1.2079784338554094,1,46.4,-0.9685104477925777,1
0.21760378501756333,0,2.145481473442753,-0.2607019962917599,0.7261442517164944,0,0.039203599587307514,0.18755658236505557,1,-0.020746785098690747,2,0,-0.15389603084021786,1,97.1,0.9141043062097787,1
-0.6493435656500216,0,-1.2601527902525285,-0.34603816529069936,-1.1350482427510038,1,0.8481836616658653,1.166538308498448,0,-1.0086889326553974,1,0,-0.5052568318452817,0,61.2,-0.6434889737723797,1
1.0845511356851483,1,0.3064389710473011,-0.6873828412864572,0.7261442517164944,0,1.6890971472475254,-1.199334196323917,0,0.47322428867966254,0,1,-0.15389603084021786,0,75.0,0.0175467720143844,2
0.21760378501756333,1,0.6470023974168293,0.7633320316955131,1.3775616247801186,1,0.954628406676202,0.5138838244095193,1,1.4611664362363692,1,1,1.6029079741851013,0,94.7,-0.36373161218826305,1
-1.5162909163176066,1,0.3745516563212065,-0.17536582729282074,0.7261442517164944,1,-0.8123543604953856,-1.1177523858128013,0,-0.020746785098690747,0,0,1.2515471731800376,0,77.6,-0.11634000896681139,2
1.0845511356851483,1,-0.23846251114394382,-0.6873828412864572,0.2608461280996199,0,-0.35464195695093836,-1.036170575301685,1,-0.020746785098690747,1,2,-0.5052568318452817,1,68.6,-0.17958421032156474,2
-1.0828172409838142,0,-0.17034982587003844,1.360685214688089,-1.041988618027629,0,-0.38657538045403905,-0.6282615227461047,2,-1.5026600064337508,2,1,0.9001863721749737,0,69.6,-0.39832191362783353,2
-0.21586989031622913,1,0.03398822995167865,1.4460213836870288,-0.8558693685808791,0,-1.8235794380935837,-0.8730069542794527,1,0.47322428867966254,0,0,0.9001863721749737,0,66.5,-0.3508619490724716,2
-1.5162909163176066,1,-0.17034982587003844,-0.6020466722875177,1.284502000056744,0,-0.25884168644163474,-0.546679712234989,2,-1.5026600064337508,2,1,-1.2079784338554094,0,62.2,-0.4407827619166977,2
-0.21586989031622913,0,0.919453138512452,-1.8820892072716093,0.8192038764398695,1,0.869472610667933,-0.2203524701905246,1,-1.5026600064337508,0,2,0.19746477016484598,0,82.1,1.0704374294551415,1
0.6510774603513558,1,2.2135941587166585,1.0193405386923315,-0.018332746070504904,0,-1.2594222895387996,0.8402110664539837,2,1.4611664362363692,2,0,-0.15389603084021786,0,100.0,0.6700286608010645,1
-1.0828172409838142,0,-0.579025937513472,-0.6873828412864572,-0.48363086968737945,0,1.2100957947010105,-0.3019342807016411,2,-0.514717858877044,0,1,-1.2079784338554094,1,59.7,-0.16092717092191247,1
-1.0828172409838142,0,-1.4644908460742454,0.7633320316955131,-1.6934059910912533,0,0.614005222643126,-1.5256614383683815,0,-1.5026600064337508,1,2,1.6029079741851013,1,55.1,-0.959787676125208,2
-1.5162909163176066,1,-0.10223714059613274,-2.052761545269488,-1.1350482427510038,0,-0.6846206664829814,1.166538308498448,0,-1.0086889326553974,1,0,-0.5052568318452817,1,77.1,2.805542093622808,1
-1.0828172409838142,0,2.622270270360093,0.9340043696933922,1.935919373120368,0,-0.056596670921996065,-0.791425143768337,0,-0.020746785098690747,1,0,0.5488255711699098,1,97.7,0.27696451851698634,2
0.21760378501756333,0,-0.8514766786090948,-1.2847360242790333,-1.3211674921977539,0,1.6890971472475254,-0.05718884916829238,0,1.4611664362363692,1,1,-1.5593392348604733,0,66.9,0.47341216866626656,1
-1.0828172409838142,0,1.6686926765254138,0.7633320316955131,0.16778650337624487,1,0.869472610667933,0.4323020138984035,0,-1.5026600064337508,0,1,1.2515471731800376,1,99.9,0.4267695701671359,1
-0.21586989031622913,1,1.6686926765254138,-0.004693489294941721,1.005323125886619,0,0.10307044659350889,0.18755658236505557,2,0.9671953624580159,0,0,1.6029079741851013,1,100.0,0.4267695701671359,1
-0.21586989031622913,0,-0.579025937513472,-0.9433913482832755,-1.3211674921977539,0,-0.1630414159323327,1.0849564979873316,0,-1.0086889326553974,0,2,-1.5593392348604733,0,57.2,0.4867386253803044,1
1.0845511356851483,0,0.578889712142924,-0.4313743342896389,0.16778650337624487,1,0.17758176810074483,0.5138838244095193,1,0.47322428867966254,2,1,-0.15389603084021786,0,77.3,0.2980359983095351,1
-0.21586989031622913,1,1.6005799912515084,0.6779958626965736,0.912263501163244,1,-0.45044222746024043,-0.791425143768337,1,-0.020746785098690747,2,0,0.5488255711699098,0,91.6,0.18830107361524193,2
1.0845511356851483,1,-0.4428005669656609,0.08064267970399779,-0.018332746070504904,0,-2.1429136731245935,2.14552003463184,1,1.4611664362363692,1,1,0.9001863721749737,0,70.7,-0.46980482320504574,0
-0.21586989031622913,2,-0.23846251114394382,0.5926596936976345,2.959575245077492,0,1.6890971472475254,0.18755658236505557,1,0.9671953624580159,1,2,-1.2079784338554094,0,57.6,-0.8934187612647845,1
0.21760378501756333,0,-0.6471386227873777,2.043374566679605,-1.6934059910912533,1,0.26273756410901383,-0.13877065967940885,0,1.4611664362363692,1,2,-0.5052568318452817,0,60.2,-0.6855378211595943,1
1.5180248110189407,1,-1.0558147344308115,-1.6260807002747908,1.098382750609994,0,0.5182049521338223,1.003374687476216,2,1.4611664362363692,1,1,-1.2079784338554094,1,50.5,-0.6987366110075427,1
1.0845511356851483,0,-0.7152513080612833,1.6166937216849078,-0.20445199551725468,0,0.02855912508627445,0.2691383928761713,0,0.9671953624580159,0,0,-0.5052568318452817,0,51.3,-0.8725599594515087,1
-0.6493435656500216,1,-1.2601527902525285,0.08064267970399779,0.7261442517164944,0,-0.6952651409840159,0.4323020138984035,1,0.47322428867966254,0,1,0.19746477016484598,0,53.5,-1.0582705820471263,1
0.6510774603513558,1,0.03398822995167865,-0.9433913482832755,0.44696537754636945,0,-0.10981904342716438,2.4718472766763044,1,0.9671953624580159,0,2,0.19746477016484598,0,79.2,0.04271242933386739,0
-1.5162909163176066,1,-0.8514766786090948,-1.3700721932779727,-0.7628097438575042,0,-1.6106899480729104,-0.2203524701905246,0,-1.0086889326553974,2,0,-1.2079784338554094,1,47.2,0.10348811160419445,1
-0.21586989031622913,1,0.23832628577339543,-0.17536582729282074,0.2608461280996199,0,1.6890971472475254,-0.3019342807016411,2,1.4611664362363692,0,1,-0.5052568318452817,0,73.4,-0.05520394765721604,1
-1.0828172409838142,1,-1.6007162166220565,0.9340043696933922,-1.6934059910912533,0,-1.2168443915346645,0.10597477185393911,2,0.47322428867966254,1,0,-0.5052568318452817,1,41.1,-1.0881009115220264,1
1.5180248110189407,1,0.3064389710473011,-0.17536582729282074,0.6330846269931194,0,-1.0039549015139912,1.0849564979873316,0,1.4611664362363692,0,1,-1.5593392348604733,0,77.8,-0.12811651542597216,1
-0.21586989031622913,0,0.8513404532385461,1.531357552685968,0.2608461280996199,0,-0.375930905953006,-1.444079627857265,0,0.9671953624580159,1,0,-1.2079784338554094,0,63.4,-0.219923754969462,2
-1.0828172409838142,1,-2.077505013539396,-1.455408362276912,0.6330846269931194,1,1.465563182725819,-1.9335704909239617,2,0.47322428867966254,1,1,-0.8566176328503455,0,43.9,-1.4118165799730213,2
0.6510774603513558,1,0.3745516563212065,-0.004693489294941721,1.098382750609994,0,0.10307044659350889,-0.546679712234989,1,0.47322428867966254,1,1,-0.15389603084021786,0,70.2,-0.2599529954277596,2
0.6510774603513558,0,1.1919038796080743,-1.2847360242790333,0.35390575282299486,0,-1.227488866035699,-1.6072432488794972,0,-1.5026600064337508,1,0,0.9001863721749737,0,81.3,1.153061461082173,2
0.6510774603513558,1,-1.2601527902525285,0.33665118670081595,0.16778650337624487,0,1.4229852847216837,-0.3835160912127568,1,-1.5026600064337508,1,1,0.19746477016484598,0,50.2,-1.027056508475264,2
-1.0828172409838142,0,1.6686926765254138,0.9340043696933922,-0.9489289933042541,0,0.869472610667933,0.5138838244095193,1,-1.5026600064337508,1,1,-0.8566176328503455,0,87.9,0.8154578909932257,1
-0.21586989031622913,1,0.3745516563212065,-0.4313743342896389,-0.7628097438575042,0,0.6672275951482942,-0.8730069542794527,1,0.9671953624580159,0,0,0.19746477016484598,0,80.9,0.6226684838634852,2
0.6510774603513558,1,-0.7833639933351891,-2.1380977142684277,1.191442375333369,0,0.8588281361668999,-1.3624978173461493,1,-0.020746785098690747,0,1,0.5488255711699098,1,63.9,-0.3616041069035387,2
0.21760378501756333,1,-0.10223714059613274,0.1659788487029373,1.4706212495034936,0,1.6890971472475254,0.10597477185393911,1,-1.0086889326553974,1,1,0.19746477016484598,0,65.6,-0.6000245348207723,1
1.0845511356851483,1,0.5107770268690179,0.42198735569975543,-0.29751162024062966,0,1.6890971472475254,0.8402110664539837,1,0.9671953624580159,1,0,1.6029079741851013,1,93.2,0.07822215229181262,1
-1.0828172409838142,1,0.03398822995167865,0.42198735569975543,0.07472687865286988,0,-0.6420427684788476,-1.6072432488794972,1,1.4611664362363692,0,0,0.19746477016484598,0,74.0,-0.3060726130310724,2
-1.0828172409838142,1,0.5107770268690179,1.2753490456891499,-0.9489289933042541,0,1.6890971472475254,0.8402110664539837,0,-1.5026600064337508,1,0,-1.5593392348604733,0,60.8,-0.012314201910888728,1
-0.21586989031622913,1,-0.9877020491569058,-1.1140636862811544,1.191442375333369,0,0.49691600313175477,0.8402110664539837,1,0.47322428867966254,2,0,-0.8566176328503455,0,50.4,-0.7850579417819802,1
-1.0828172409838142,1,0.17021360049948972,0.6779958626965736,0.6330846269931194,0,0.624649697144159,0.9217928769650994,1,0.9671953624580159,0,1,0.5488255711699098,0,74.3,-0.4210282496111833,1
-1.0828172409838142,1,-1.4644908460742454,1.1900128766902103,1.935919373120368,1,-1.706490218582214,1.2481201190095639,1,0.47322428867966254,1,0,-0.5052568318452817,1,32.8,-1.3159675192094797,1
0.6510774603513558,1,-0.17034982587003844,-1.79675303827267,-0.9489289933042541,0,-0.08853009442509675,2.14552003463184,1,1.4611664362363692,1,1,-0.5052568318452817,1,82.3,1.6861197296436679,0
-0.21586989031622913,1,-0.9877020491569058,0.33665118670081595,-0.3905712449640047,0,-0.7697764624912503,-0.3019342807016411,0,0.47322428867966254,1,0,0.5488255711699098,0,60.4,-0.7850579417819802,1
0.6510774603513558,0,-0.7833639933351891,-0.5167105032885784,0.2608461280996199,0,0.9759173556782696,0.10597477185393911,2,0.47322428867966254,1,0,1.2515471731800376,1,60.0,-0.5975018928737772,1
1.0845511356851483,0,1.2600165648819803,-0.09002965829388124,0.6330846269931194,0,1.231384743703078,-0.3835160912127568,0,-0.514717858877044,1,1,-1.2079784338554094,0,77.5,0.3769647616002674,2
1.5180248110189407,1,1.055678509060263,0.33665118670081595,-0.20445199551725468,0,-2.110980249621493,0.02439296134282336,0,-0.020746785098690747,0,0,1.2515471731800376,1,86.5,0.40387229454028983,1
1.0845511356851483,0,0.578889712142924,-0.5167105032885784,-0.9489289933042541,0,0.0711370230904082,1.4928655505429125,1,-1.0086889326553974,1,0,-0.8566176328503455,0,76.9,0.9902625844674464,0
1.5180248110189407,0,-1.1239274197047173,-0.6873828412864572,0.912263501163244,0,1.2846071162082464,-1.280916006835033,0,-1.0086889326553974,0,2,0.19746477016484598,1,43.9,-0.8987282744536185,2
0.6510774603513558,1,-0.3746878816917552,-0.004693489294941721,0.7261442517164944,0,-0.10981904342716438,-0.791425143768337,0,-1.5026600064337508,0,0,-0.5052568318452817,0,51.3,-0.5710761846093514,2
1.0845511356851483,0,1.1919038796080743,-1.1140636862811544,-0.9489289933042541,0,0.869472610667933,1.4112837400317952,0,-0.514717858877044,1,0,-1.5593392348604733,0,83.3,2.2831449904325427,0
-0.21586989031622913,0,0.10210091522558434,-1.1140636862811544,1.3775616247801186,0,0.4649825796286541,1.003374687476216,2,0.9671953624580159,1,1,1.2515471731800376,0,82.7,-0.16601545439454501,1
-1.5162909163176066,1,2.34981952926447,0.6779958626965736,1.191442375333369,0,0.454338105127621,-0.3019342807016411,1,0.9671953624580159,1,0,0.19746477016484598,1,94.8,0.4456787317208376,1
0.6510774603513558,1,0.3745516563212065,-1.1993998552800937,0.07472687865286988,0,-0.1949748394354334,0.8402110664539837,1,-1.0086889326553974,1,1,0.9001863721749737,0,80.8,0.6226684838634852,1
1.5180248110189407,0,0.17021360049948972,0.6779958626965736,0.07472687865286988,0,-1.2061999170336315,0.35072020338728777,2,-0.020746785098690747,0,1,-1.2079784338554094,1,58.3,-0.29995220644835413,1
0.21760378501756333,0,-0.3746878816917552,0.507323524698695,0.5400250022697445,1,-1.0997551720232948,1.4928655505429125,0,0.47322428867966254,1,0,0.5488255711699098,0,66.3,-0.6388344109283914,0
1.5180248110189407,1,0.10210091522558434,-1.79675303827267,-0.8558693685808791,0,0.8481836616658653,0.10597477185393911,0,1.4611664362363692,0,0,0.19746477016484598,0,87.9,1.9294724174652211,1
0.21760378501756333,1,-0.17034982587003844,-0.6873828412864572,-0.018332746070504904,0,0.11371492109454345,1.003374687476216,2,-1.5026600064337508,1,1,-1.2079784338554094,0,60.5,-0.030327895124346353,1
-1.0828172409838142,1,0.7151150826907346,1.1900128766902103,-1.6934059910912533,0,-0.056596670921996065,2.635010897698536,2,-0.020746785098690747,1,1,-1.2079784338554094,0,84.8,0.4296252394630007,0
1.0845511356851483,0,0.919453138512452,-1.0287275172822148,0.912263501163244,0,-0.35464195695093836,0.5954656349206358,1,-1.0086889326553974,0,0,-0.5052568318452817,0,77.0,0.47889953319557654,1
0.21760378501756333,0,-0.8514766786090948,-0.5167105032885784,-1.6003463663678783,0,-0.23755273743956715,0.10597477185393911,0,-0.514717858877044,0,0,-0.5052568318452817,0,61.7,0.04430026247426296,1
1.5180248110189407,1,-1.3963781608003398,0.507323524698695,1.5636808742268686,0,1.2100957947010105,0.7586292559428679,0,-1.5026600064337508,1,0,-0.8566176328503455,0,44.0,-1.2302701133546174,1
-1.0828172409838142,1,-1.9412796429915846,0.7633320316955131,-0.3905712449640047,1,-0.26948616094266936,-0.3019342807016411,2,-1.0086889326553974,1,2,0.9001863721749737,0,42.4,-1.40194196409189,1
-1.5162909163176066,0,0.5107770268690179,-0.2607019962917599,-0.20445199551725468,0,-1.3339336110460358,2.3902654661651885,1,0.9671953624580159,0,1,0.5488255711699098,0,88.0,0.3334843731688738,0
-0.21586989031622913,1,-1.192040104978623,-0.6020466722875177,-0.6697501191341293,0,0.8801170851689676,0.18755658236505557,1,-1.5026600064337508,1,1,-1.2079784338554094,0,48.7,-0.6388344109283917,1
-0.21586989031622913,1,-2.2137303840872073,1.4460213836870288,-0.29751162024062966,0,-0.12046351792819744,-0.2203524701905246,1,-1.0086889326553974,1,0,-0.8566176328503455,1,26.8,-1.5719005834299478,1
-0.21586989031622913,0,0.3745516563212065,1.787366059682786,1.4706212495034936,0,0.12435939559557652,-0.791425143768337,2,0.9671953624580159,0,1,1.6029079741851013,0,81.6,-0.6522292084460908,2
0.21760378501756333,0,2.4860448998122817,1.0193405386923315,-1.6934059910912533,0,1.6890971472475254,1.0849564979873316,1,1.4611664362363692,1,1,1.2515471731800376,0,100.0,1.7575722209614857,1
-1.5162909163176066,0,-0.03412445532222705,0.08064267970399779,1.284502000056744,1,0.0711370230904082,0.8402110664539837,0,0.9671953624580159,0,0,-0.15389603084021786,1,74.0,-0.5198008111387546,1
0.21760378501756333,0,0.8513404532385461,-0.8580551792843361,0.35390575282299486,0,0.4011157326224527,-0.46509790172387255,0,0.47322428867966254,0,2,-1.2079784338554094,1,78.4,0.6143323598764066,2
